catalog_version,entry_no,target_management_condition,major_category_text,industry_category_text,gb_code_fragments,source_basis,source_pdf,source_page,source_row_index,source_table_bbox,source_row_cells_bbox,source_cell_name,raw_condition,normalized_condition,applies_status,confidence,blocking_flags,confirmation_questions,permit_type,runtime_status,negative_semantic_markers,condition_polarity,predicate_operator_summary
2019,69,KEY,二十五、非金属矿物制品业30,耐火材料制品制造308,308,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,13,5,"[46.56, 85.29, 794.78, 490.82]","[[264.20001220703125, 134.94000244140625, 441.25, 162.69000244140625], [264.20001220703125, 162.69000244140625, 441.25, 190.38999938964844], [264.20001220703125, 190.38999938964844, 441.25, 286.239990234375], [264.20001220703125, 286.239990234375, 441.25, 331.19000244140625], [264.20001220703125, 331.19000244140625, 441.25, 388.69000244140625]]",key_management_condition,石棉制品制造3081,"[{""predicate_type"": ""numeric_condition_token"", ""token"": ""3081"", ""token_class"": ""industry_code_reference_candidate"", ""operator"": ""review_industry_code_scope"", ""target_management"": ""KEY"", ""confidence"": ""LOW"", ""raw_fragment"": ""石棉制品制造3081""}]",APPLIES_IF_CONDITION_MET,LOW,"[""condition_contains_industry_code_candidate_review_needed""]","[""请根据名录原文、环评、批复、排污许可、登记回执和现场事实确认该管理条件是否适用。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,69,SIMPLIFIED,二十五、非金属矿物制品业30,耐火材料制品制造308,308,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,13,5,"[46.56, 85.29, 794.78, 490.82]","[[264.20001220703125, 134.94000244140625, 441.25, 162.69000244140625], [264.20001220703125, 162.69000244140625, 441.25, 190.38999938964844], [264.20001220703125, 190.38999938964844, 441.25, 286.239990234375], [264.20001220703125, 286.239990234375, 441.25, 331.19000244140625], [264.20001220703125, 331.19000244140625, 441.25, 388.69000244140625]]",simplified_management_condition,以煤、石油焦、油和发生炉煤气为燃 料的云母制品制造3082、耐火陶瓷制 品及其他耐火材料制造3089,"[{""predicate_type"": ""process_or_flag"", ""flag"": ""else_condition"", ""operator"": ""present"", ""target_management"": ""SIMPLIFIED"", ""raw_fragment"": ""其他"", ""confidence"": ""HIGH""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""3082"", ""token_class"": ""industry_code_reference_candidate"", ""operator"": ""review_industry_code_scope"", ""target_management"": ""SIMPLIFIED"", ""confidence"": ""LOW"", ""raw_fragment"": ""料的云母制品制造3082、耐火陶瓷制品及""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""3089"", ""token_class"": ""industry_code_reference_candidate"", ""operator"": ""review_industry_code_scope"", ""target_management"": ""SIMPLIFIED"", ""confidence"": ""LOW"", ""raw_fragment"": ""其他耐火材料制造3089""}]",ELSE_CONDITION,LOW,"[""else_condition_requires_peer_condition_exclusion"", ""condition_contains_industry_code_candidate_review_needed""]","[""是否不满足同一名录条目的重点管理和简化管理条件，从而落入其他/兜底条件？""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,69,REGISTRATION,二十五、非金属矿物制品业30,耐火材料制品制造308,308,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,13,5,"[46.56, 85.29, 794.78, 490.82]","[[264.20001220703125, 134.94000244140625, 441.25, 162.69000244140625], [264.20001220703125, 162.69000244140625, 441.25, 190.38999938964844], [264.20001220703125, 190.38999938964844, 441.25, 286.239990234375], [264.20001220703125, 286.239990234375, 441.25, 331.19000244140625], [264.20001220703125, 331.19000244140625, 441.25, 388.69000244140625]]",registration_management_condition,除简化管理以外的云母制品制造3082、 耐火陶瓷制品及其他耐火材料制造 3089,"[{""predicate_type"": ""process_or_flag"", ""flag"": ""else_condition"", ""operator"": ""present"", ""target_management"": ""REGISTRATION"", ""raw_fragment"": ""其他"", ""confidence"": ""HIGH""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""3082"", ""token_class"": ""industry_code_reference_candidate"", ""operator"": ""review_industry_code_scope"", ""target_management"": ""REGISTRATION"", ""confidence"": ""LOW"", ""raw_fragment"": ""外的云母制品制造3082、耐火陶瓷制品及""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""3089"", ""token_class"": ""industry_code_reference_candidate"", ""operator"": ""review_industry_code_scope"", ""target_management"": ""REGISTRATION"", ""confidence"": ""LOW"", ""raw_fragment"": ""其他耐火材料制造3089""}]",ELSE_CONDITION,LOW,"[""else_condition_requires_peer_condition_exclusion"", ""condition_contains_industry_code_candidate_review_needed"", ""contains_negative_or_exclusion_semantics""]","[""是否不满足同一名录条目的重点管理和简化管理条件，从而落入其他/兜底条件？""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,"[""除"", ""以外""]",contains_exclusion_semantics,
2019,70,KEY,二十五、非金属矿物制品业30,石墨及其他非金属矿物制品制造309,309,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,13,6,"[46.56, 85.29, 794.78, 490.82]","[[264.20001220703125, 409.0400085449219, 441.25, 429.3900146484375], [264.20001220703125, 429.3900146484375, 441.25, 449.739990234375], [264.20001220703125, 449.739990234375, 441.25, 470.0899963378906], [264.20001220703125, 470.0899963378906, 441.25, 490.8199920654297], [441.25, 85.29000091552734, 618.1500244140625, 106.13999938964844]]",key_management_condition,石墨及碳素制品制造3091（石墨制 品、碳制品、碳素新材料），其他非 金属矿物制品制造3099（多晶硅棒）,"[{""predicate_type"": ""process_or_flag"", ""flag"": ""else_condition"", ""operator"": ""present"", ""target_management"": ""KEY"", ""raw_fragment"": ""其他"", ""confidence"": ""HIGH""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""3091"", ""token_class"": ""industry_code_reference_candidate"", ""operator"": ""review_industry_code_scope"", ""target_management"": ""KEY"", ""confidence"": ""LOW"", ""raw_fragment"": ""墨及碳素制品制造3091（石墨制品、碳制""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""3099"", ""token_class"": ""industry_code_reference_candidate"", ""operator"": ""review_industry_code_scope"", ""target_management"": ""KEY"", ""confidence"": ""LOW"", ""raw_fragment"": ""金属矿物制品制造3099（多晶硅棒）""}]",ELSE_CONDITION,LOW,"[""else_condition_requires_peer_condition_exclusion"", ""condition_contains_industry_code_candidate_review_needed""]","[""是否不满足同一名录条目的重点管理和简化管理条件，从而落入其他/兜底条件？""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,70,SIMPLIFIED,二十五、非金属矿物制品业30,石墨及其他非金属矿物制品制造309,309,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,13,6,"[46.56, 85.29, 794.78, 490.82]","[[264.20001220703125, 409.0400085449219, 441.25, 429.3900146484375], [264.20001220703125, 429.3900146484375, 441.25, 449.739990234375], [264.20001220703125, 449.739990234375, 441.25, 470.0899963378906], [264.20001220703125, 470.0899963378906, 441.25, 490.8199920654297], [441.25, 85.29000091552734, 618.1500244140625, 106.13999938964844]]",simplified_management_condition,石墨及碳素制品制造3091（除石墨制 品、碳制品、碳素新材料以外的）， 其他非金属矿物制品制造3099（单晶 硅棒，沥青混合物）,"[{""predicate_type"": ""process_or_flag"", ""flag"": ""else_condition"", ""operator"": ""present"", ""target_management"": ""SIMPLIFIED"", ""raw_fragment"": ""其他"", ""confidence"": ""HIGH""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""3091"", ""token_class"": ""industry_code_reference_candidate"", ""operator"": ""review_industry_code_scope"", ""target_management"": ""SIMPLIFIED"", ""confidence"": ""LOW"", ""raw_fragment"": ""墨及碳素制品制造3091（除石墨制品、碳""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""3099"", ""token_class"": ""industry_code_reference_candidate"", ""operator"": ""review_industry_code_scope"", ""target_management"": ""SIMPLIFIED"", ""confidence"": ""LOW"", ""raw_fragment"": ""金属矿物制品制造3099（单晶硅棒，沥青""}]",ELSE_CONDITION,LOW,"[""else_condition_requires_peer_condition_exclusion"", ""condition_contains_industry_code_candidate_review_needed"", ""contains_negative_or_exclusion_semantics""]","[""是否不满足同一名录条目的重点管理和简化管理条件，从而落入其他/兜底条件？""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,"[""除"", ""以外""]",contains_exclusion_semantics,
2019,70,REGISTRATION,二十五、非金属矿物制品业30,石墨及其他非金属矿物制品制造309,309,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,13,6,"[46.56, 85.29, 794.78, 490.82]","[[264.20001220703125, 409.0400085449219, 441.25, 429.3900146484375], [264.20001220703125, 429.3900146484375, 441.25, 449.739990234375], [264.20001220703125, 449.739990234375, 441.25, 470.0899963378906], [264.20001220703125, 470.0899963378906, 441.25, 490.8199920654297], [441.25, 85.29000091552734, 618.1500244140625, 106.13999938964844]]",registration_management_condition,其他非金属矿物制品制造3099（除重点 管理、简化管理以外的）,"[{""predicate_type"": ""process_or_flag"", ""flag"": ""else_condition"", ""operator"": ""present"", ""target_management"": ""REGISTRATION"", ""raw_fragment"": ""其他"", ""confidence"": ""HIGH""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""3099"", ""token_class"": ""industry_code_reference_candidate"", ""operator"": ""review_industry_code_scope"", ""target_management"": ""REGISTRATION"", ""confidence"": ""LOW"", ""raw_fragment"": ""金属矿物制品制造3099（除重点管理、简""}]",ELSE_CONDITION,LOW,"[""else_condition_requires_peer_condition_exclusion"", ""condition_contains_industry_code_candidate_review_needed"", ""contains_negative_or_exclusion_semantics""]","[""是否不满足同一名录条目的重点管理和简化管理条件，从而落入其他/兜底条件？""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,"[""除"", ""以外""]",contains_exclusion_semantics,
2019,71,KEY,二十六、黑色金属冶炼和压延加工业31,炼铁311,311,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,13,8,"[46.56, 85.29, 794.78, 490.82]","[[441.25, 331.19000244140625, 618.1500244140625, 388.69000244140625], [441.25, 409.0400085449219, 618.1500244140625, 429.3900146484375], [441.25, 429.3900146484375, 618.1500244140625, 449.739990234375], [441.25, 449.739990234375, 618.1500244140625, 470.0899963378906], [441.25, 470.0899963378906, 618.1500244140625, 490.8199920654297]]",key_management_condition,含炼铁、烧结、球团等工序的生产,[],APPLIES_IF_CONDITION_MET,MEDIUM,"[""need_human_normalization""]","[""请根据名录原文、环评、批复、排污许可、登记回执和现场事实确认该管理条件是否适用。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,71,SIMPLIFIED,二十六、黑色金属冶炼和压延加工业31,炼铁311,311,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,13,8,"[46.56, 85.29, 794.78, 490.82]","[[441.25, 331.19000244140625, 618.1500244140625, 388.69000244140625], [441.25, 409.0400085449219, 618.1500244140625, 429.3900146484375], [441.25, 429.3900146484375, 618.1500244140625, 449.739990234375], [441.25, 449.739990234375, 618.1500244140625, 470.0899963378906], [441.25, 470.0899963378906, 618.1500244140625, 490.8199920654297]]",simplified_management_condition,/,[],NOT_APPLICABLE_IN_CATALOG,HIGH,"[""catalog_cell_slash_not_applicable""]","[""该管理条件单元格为/，请确认名录原文是否确为不适用。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,71,REGISTRATION,二十六、黑色金属冶炼和压延加工业31,炼铁311,311,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,13,8,"[46.56, 85.29, 794.78, 490.82]","[[441.25, 331.19000244140625, 618.1500244140625, 388.69000244140625], [441.25, 409.0400085449219, 618.1500244140625, 429.3900146484375], [441.25, 429.3900146484375, 618.1500244140625, 449.739990234375], [441.25, 449.739990234375, 618.1500244140625, 470.0899963378906], [441.25, 470.0899963378906, 618.1500244140625, 490.8199920654297]]",registration_management_condition,/,[],NOT_APPLICABLE_IN_CATALOG,HIGH,"[""catalog_cell_slash_not_applicable""]","[""该管理条件单元格为/，请确认名录原文是否确为不适用。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,72,KEY,二十六、黑色金属冶炼和压延加工业31,炼钢312,312,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,13,9,"[46.56, 85.29, 794.78, 490.82]","[[618.1500244140625, 85.29000091552734, 794.7766723632812, 106.13999938964844], [618.1500244140625, 106.13999938964844, 794.7766723632812, 134.94000244140625], [618.1500244140625, 134.94000244140625, 794.7766723632812, 162.69000244140625], [618.1500244140625, 162.69000244140625, 794.7766723632812, 190.38999938964844], [618.1500244140625, 190.38999938964844, 794.7766723632812, 286.239990234375]]",key_management_condition,全部,[],APPLIES_IF_CONDITION_MET,MEDIUM,"[""need_human_normalization""]","[""请根据名录原文、环评、批复、排污许可、登记回执和现场事实确认该管理条件是否适用。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,72,SIMPLIFIED,二十六、黑色金属冶炼和压延加工业31,炼钢312,312,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,13,9,"[46.56, 85.29, 794.78, 490.82]","[[618.1500244140625, 85.29000091552734, 794.7766723632812, 106.13999938964844], [618.1500244140625, 106.13999938964844, 794.7766723632812, 134.94000244140625], [618.1500244140625, 134.94000244140625, 794.7766723632812, 162.69000244140625], [618.1500244140625, 162.69000244140625, 794.7766723632812, 190.38999938964844], [618.1500244140625, 190.38999938964844, 794.7766723632812, 286.239990234375]]",simplified_management_condition,/,[],NOT_APPLICABLE_IN_CATALOG,HIGH,"[""catalog_cell_slash_not_applicable""]","[""该管理条件单元格为/，请确认名录原文是否确为不适用。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,72,REGISTRATION,二十六、黑色金属冶炼和压延加工业31,炼钢312,312,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,13,9,"[46.56, 85.29, 794.78, 490.82]","[[618.1500244140625, 85.29000091552734, 794.7766723632812, 106.13999938964844], [618.1500244140625, 106.13999938964844, 794.7766723632812, 134.94000244140625], [618.1500244140625, 134.94000244140625, 794.7766723632812, 162.69000244140625], [618.1500244140625, 162.69000244140625, 794.7766723632812, 190.38999938964844], [618.1500244140625, 190.38999938964844, 794.7766723632812, 286.239990234375]]",registration_management_condition,/,[],NOT_APPLICABLE_IN_CATALOG,HIGH,"[""catalog_cell_slash_not_applicable""]","[""该管理条件单元格为/，请确认名录原文是否确为不适用。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
