link_id,baseline_entry_id,source_id,source_doc_title,source_standard_no_canonical,domain,source_role,link_type,target_kind,target_id,target_label,mapping_method,mapping_confidence,evidence_text,content_usability_flag,content_gate_status,human_review_label,gate_status,runtime_status,final_state,runtime_integration,candidate_only,radiation_all_industry_default_blocked,source_hash
PSL-V8_6-00157,PDB-V8_5-0029,PDS-V8_0-0029,环境空气气态污染物(氨、硫化氢)自动监测系统技术要求及检测方法(HJ1394-2024),HJ 1394-2024,air,MONITORING_REQUIREMENT_SOURCE,STANDARD_REQUIRES_MONITORING,SCENARIO,SCN_VOCS_SOLVENT_AND_TREATMENT,VOCs溶剂使用、无组织排放与废气治理,DOMAIN_MEDIA_SEED,LOW,domain=air; role=MONITORING_REQUIREMENT_SOURCE; title=环境空气气态污染物(氨、硫化氢)自动监测系统技术要求及检测方法(HJ1394-2024),TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,54819201b2c087ca9239b3f4ac3ee06ae4406abf5210bde9677cef3dd0f718b2
PSL-V8_6-00158,PDB-V8_5-0029,PDS-V8_0-0029,环境空气气态污染物(氨、硫化氢)自动监测系统技术要求及检测方法(HJ1394-2024),HJ 1394-2024,air,MONITORING_REQUIREMENT_SOURCE,STANDARD_REQUIRES_MONITORING,SCORE13,S10,废水、废气、噪声、废渣排放及处置情况,ROLE_RULE,MEDIUM,source_role=MONITORING_REQUIREMENT_SOURCE -> S10,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,54819201b2c087ca9239b3f4ac3ee06ae4406abf5210bde9677cef3dd0f718b2
PSL-V8_6-00159,PDB-V8_5-0030,PDS-V8_0-0030,玻璃工业废气治理工程技术规范 （HJ 1281—2023）,HJ 1281-2023,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,air,air,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=air,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,800ea2afa1ae5ab3c6f7113c5276ea8664dd45a599303dc84427e716f6380795
PSL-V8_6-00160,PDB-V8_5-0030,PDS-V8_0-0030,玻璃工业废气治理工程技术规范 （HJ 1281—2023）,HJ 1281-2023,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_VOCS_SOLVENT_AND_TREATMENT,VOCs溶剂使用、无组织排放与废气治理,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=玻璃工业废气治理工程技术规范 （HJ 1281—2023）,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,800ea2afa1ae5ab3c6f7113c5276ea8664dd45a599303dc84427e716f6380795
PSL-V8_6-00161,PDB-V8_5-0030,PDS-V8_0-0030,玻璃工业废气治理工程技术规范 （HJ 1281—2023）,HJ 1281-2023,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_DUST_PARTICULATE_CONTROL,粉尘颗粒物产生与除尘设施,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=玻璃工业废气治理工程技术规范 （HJ 1281—2023）,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,800ea2afa1ae5ab3c6f7113c5276ea8664dd45a599303dc84427e716f6380795
PSL-V8_6-00162,PDB-V8_5-0030,PDS-V8_0-0030,玻璃工业废气治理工程技术规范 （HJ 1281—2023）,HJ 1281-2023,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_GAS_STATION_VAPOR_UST,加油站油气回收、地下储罐与土壤地下水风险,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=玻璃工业废气治理工程技术规范 （HJ 1281—2023）,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,800ea2afa1ae5ab3c6f7113c5276ea8664dd45a599303dc84427e716f6380795
PSL-V8_6-00163,PDB-V8_5-0030,PDS-V8_0-0030,玻璃工业废气治理工程技术规范 （HJ 1281—2023）,HJ 1281-2023,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCORE13,S06,环保治理设施运行情况,ROLE_RULE,MEDIUM,source_role=TREATMENT_TECHNICAL_SPEC_SOURCE -> S06,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,800ea2afa1ae5ab3c6f7113c5276ea8664dd45a599303dc84427e716f6380795
PSL-V8_6-00164,PDB-V8_5-0031,PDS-V8_0-0031,电除尘工程通用技术规范 HJ 2028－2013,HJ 2028-2013,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,air,air,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=air,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,5bd323f2f542c9793a3f03359223823629edc7ea93c12f54ca0624565574dac2
PSL-V8_6-00165,PDB-V8_5-0031,PDS-V8_0-0031,电除尘工程通用技术规范 HJ 2028－2013,HJ 2028-2013,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_VOCS_SOLVENT_AND_TREATMENT,VOCs溶剂使用、无组织排放与废气治理,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=电除尘工程通用技术规范 HJ 2028－2013,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,5bd323f2f542c9793a3f03359223823629edc7ea93c12f54ca0624565574dac2
PSL-V8_6-00166,PDB-V8_5-0031,PDS-V8_0-0031,电除尘工程通用技术规范 HJ 2028－2013,HJ 2028-2013,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_DUST_PARTICULATE_CONTROL,粉尘颗粒物产生与除尘设施,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=电除尘工程通用技术规范 HJ 2028－2013,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,5bd323f2f542c9793a3f03359223823629edc7ea93c12f54ca0624565574dac2
PSL-V8_6-00167,PDB-V8_5-0031,PDS-V8_0-0031,电除尘工程通用技术规范 HJ 2028－2013,HJ 2028-2013,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_GAS_STATION_VAPOR_UST,加油站油气回收、地下储罐与土壤地下水风险,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=电除尘工程通用技术规范 HJ 2028－2013,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,5bd323f2f542c9793a3f03359223823629edc7ea93c12f54ca0624565574dac2
PSL-V8_6-00168,PDB-V8_5-0031,PDS-V8_0-0031,电除尘工程通用技术规范 HJ 2028－2013,HJ 2028-2013,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCORE13,S06,环保治理设施运行情况,ROLE_RULE,MEDIUM,source_role=TREATMENT_TECHNICAL_SPEC_SOURCE -> S06,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,5bd323f2f542c9793a3f03359223823629edc7ea93c12f54ca0624565574dac2
PSL-V8_6-00169,PDB-V8_5-0032,PDS-V8_0-0032,石油炼制工业废气治理工程技术规范（HJ 1094-2020）,HJ 1094-2020,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,air,air,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=air,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,2137b897710b16c9ce51c39ae8fcac579d6cac37feae2790dff6467320cfc5fa
PSL-V8_6-00170,PDB-V8_5-0032,PDS-V8_0-0032,石油炼制工业废气治理工程技术规范（HJ 1094-2020）,HJ 1094-2020,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_VOCS_SOLVENT_AND_TREATMENT,VOCs溶剂使用、无组织排放与废气治理,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=石油炼制工业废气治理工程技术规范（HJ 1094-2020）,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,2137b897710b16c9ce51c39ae8fcac579d6cac37feae2790dff6467320cfc5fa
PSL-V8_6-00171,PDB-V8_5-0032,PDS-V8_0-0032,石油炼制工业废气治理工程技术规范（HJ 1094-2020）,HJ 1094-2020,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_DUST_PARTICULATE_CONTROL,粉尘颗粒物产生与除尘设施,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=石油炼制工业废气治理工程技术规范（HJ 1094-2020）,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,2137b897710b16c9ce51c39ae8fcac579d6cac37feae2790dff6467320cfc5fa
PSL-V8_6-00172,PDB-V8_5-0032,PDS-V8_0-0032,石油炼制工业废气治理工程技术规范（HJ 1094-2020）,HJ 1094-2020,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_GAS_STATION_VAPOR_UST,加油站油气回收、地下储罐与土壤地下水风险,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=石油炼制工业废气治理工程技术规范（HJ 1094-2020）,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,2137b897710b16c9ce51c39ae8fcac579d6cac37feae2790dff6467320cfc5fa
PSL-V8_6-00173,PDB-V8_5-0032,PDS-V8_0-0032,石油炼制工业废气治理工程技术规范（HJ 1094-2020）,HJ 1094-2020,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCORE13,S06,环保治理设施运行情况,ROLE_RULE,MEDIUM,source_role=TREATMENT_TECHNICAL_SPEC_SOURCE -> S06,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,2137b897710b16c9ce51c39ae8fcac579d6cac37feae2790dff6467320cfc5fa
PSL-V8_6-00174,PDB-V8_5-0033,PDS-V8_0-0033,石灰石、石灰－石膏湿法烟气脱硫工程通用技术规范(HJ 179－2018),HJ 179-2018,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,air,air,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=air,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,4d54bb780224415d9610f2215f25463d25ac65244be508a3135f65453c590fb3
PSL-V8_6-00175,PDB-V8_5-0033,PDS-V8_0-0033,石灰石、石灰－石膏湿法烟气脱硫工程通用技术规范(HJ 179－2018),HJ 179-2018,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_VOCS_SOLVENT_AND_TREATMENT,VOCs溶剂使用、无组织排放与废气治理,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=石灰石、石灰－石膏湿法烟气脱硫工程通用技术规范(HJ 179－2018),TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,4d54bb780224415d9610f2215f25463d25ac65244be508a3135f65453c590fb3
PSL-V8_6-00176,PDB-V8_5-0033,PDS-V8_0-0033,石灰石、石灰－石膏湿法烟气脱硫工程通用技术规范(HJ 179－2018),HJ 179-2018,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_DUST_PARTICULATE_CONTROL,粉尘颗粒物产生与除尘设施,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=石灰石、石灰－石膏湿法烟气脱硫工程通用技术规范(HJ 179－2018),TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,4d54bb780224415d9610f2215f25463d25ac65244be508a3135f65453c590fb3
PSL-V8_6-00177,PDB-V8_5-0033,PDS-V8_0-0033,石灰石、石灰－石膏湿法烟气脱硫工程通用技术规范(HJ 179－2018),HJ 179-2018,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_GAS_STATION_VAPOR_UST,加油站油气回收、地下储罐与土壤地下水风险,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=石灰石、石灰－石膏湿法烟气脱硫工程通用技术规范(HJ 179－2018),TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,4d54bb780224415d9610f2215f25463d25ac65244be508a3135f65453c590fb3
PSL-V8_6-00178,PDB-V8_5-0033,PDS-V8_0-0033,石灰石、石灰－石膏湿法烟气脱硫工程通用技术规范(HJ 179－2018),HJ 179-2018,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCORE13,S06,环保治理设施运行情况,ROLE_RULE,MEDIUM,source_role=TREATMENT_TECHNICAL_SPEC_SOURCE -> S06,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,4d54bb780224415d9610f2215f25463d25ac65244be508a3135f65453c590fb3
PSL-V8_6-00179,PDB-V8_5-0033,PDS-V8_0-0033,石灰石、石灰－石膏湿法烟气脱硫工程通用技术规范(HJ 179－2018),HJ 179-2018,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_APPLIES_TO_INDUSTRY,INDUSTRY,1011,石灰石、石膏开采,TITLE_INDUSTRY_MATCH,LOW,title=石灰石、石灰－石膏湿法烟气脱硫工程通用技术规范(HJ 179－2018); matched industry=1011 石灰石、石膏开采,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_INDUSTRY_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,4d54bb780224415d9610f2215f25463d25ac65244be508a3135f65453c590fb3
PSL-V8_6-00180,PDB-V8_5-0034,PDS-V8_0-0034,蓄热燃烧法工业有机废气治理工程技术规范（HJ1093—2020）,HJ 1093-2020,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,air,air,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=air,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,b6eca2e36a9352848144dd3360695eaef79b5e91ae92d56aef240abf7db5143f
PSL-V8_6-00181,PDB-V8_5-0034,PDS-V8_0-0034,蓄热燃烧法工业有机废气治理工程技术规范（HJ1093—2020）,HJ 1093-2020,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_VOCS_SOLVENT_AND_TREATMENT,VOCs溶剂使用、无组织排放与废气治理,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=蓄热燃烧法工业有机废气治理工程技术规范（HJ1093—2020）,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,b6eca2e36a9352848144dd3360695eaef79b5e91ae92d56aef240abf7db5143f
PSL-V8_6-00182,PDB-V8_5-0034,PDS-V8_0-0034,蓄热燃烧法工业有机废气治理工程技术规范（HJ1093—2020）,HJ 1093-2020,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_DUST_PARTICULATE_CONTROL,粉尘颗粒物产生与除尘设施,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=蓄热燃烧法工业有机废气治理工程技术规范（HJ1093—2020）,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,b6eca2e36a9352848144dd3360695eaef79b5e91ae92d56aef240abf7db5143f
PSL-V8_6-00183,PDB-V8_5-0034,PDS-V8_0-0034,蓄热燃烧法工业有机废气治理工程技术规范（HJ1093—2020）,HJ 1093-2020,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_GAS_STATION_VAPOR_UST,加油站油气回收、地下储罐与土壤地下水风险,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=蓄热燃烧法工业有机废气治理工程技术规范（HJ1093—2020）,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,b6eca2e36a9352848144dd3360695eaef79b5e91ae92d56aef240abf7db5143f
PSL-V8_6-00184,PDB-V8_5-0034,PDS-V8_0-0034,蓄热燃烧法工业有机废气治理工程技术规范（HJ1093—2020）,HJ 1093-2020,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCORE13,S06,环保治理设施运行情况,ROLE_RULE,MEDIUM,source_role=TREATMENT_TECHNICAL_SPEC_SOURCE -> S06,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,b6eca2e36a9352848144dd3360695eaef79b5e91ae92d56aef240abf7db5143f
PSL-V8_6-00185,PDB-V8_5-0035,PDS-V8_0-0035,袋式除尘工程通用技术规范 HJ 2020-2012,HJ 2020-2012,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,air,air,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=air,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,a9d28954769f88f61ec37f35f94f9bf6c5c842e56f4fa6444571f3f720d69596
PSL-V8_6-00186,PDB-V8_5-0035,PDS-V8_0-0035,袋式除尘工程通用技术规范 HJ 2020-2012,HJ 2020-2012,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_VOCS_SOLVENT_AND_TREATMENT,VOCs溶剂使用、无组织排放与废气治理,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=袋式除尘工程通用技术规范 HJ 2020-2012,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,a9d28954769f88f61ec37f35f94f9bf6c5c842e56f4fa6444571f3f720d69596
PSL-V8_6-00187,PDB-V8_5-0035,PDS-V8_0-0035,袋式除尘工程通用技术规范 HJ 2020-2012,HJ 2020-2012,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_DUST_PARTICULATE_CONTROL,粉尘颗粒物产生与除尘设施,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=袋式除尘工程通用技术规范 HJ 2020-2012,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,a9d28954769f88f61ec37f35f94f9bf6c5c842e56f4fa6444571f3f720d69596
PSL-V8_6-00188,PDB-V8_5-0035,PDS-V8_0-0035,袋式除尘工程通用技术规范 HJ 2020-2012,HJ 2020-2012,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_GAS_STATION_VAPOR_UST,加油站油气回收、地下储罐与土壤地下水风险,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=袋式除尘工程通用技术规范 HJ 2020-2012,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,a9d28954769f88f61ec37f35f94f9bf6c5c842e56f4fa6444571f3f720d69596
PSL-V8_6-00189,PDB-V8_5-0035,PDS-V8_0-0035,袋式除尘工程通用技术规范 HJ 2020-2012,HJ 2020-2012,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCORE13,S06,环保治理设施运行情况,ROLE_RULE,MEDIUM,source_role=TREATMENT_TECHNICAL_SPEC_SOURCE -> S06,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,a9d28954769f88f61ec37f35f94f9bf6c5c842e56f4fa6444571f3f720d69596
PSL-V8_6-00190,PDB-V8_5-0036,PDS-V8_0-0036,钢铁工业烧结机烟气脱硫工程技术规范湿式石灰石、石灰-石膏法(HJ 2052－2016),HJ 2052-2016,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,air,air,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=air,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,bbbdc167a2cc4fb25a9d04b98bf89a2367d17cd57f4a3ccbd0a41a0f46fe13d5
